dist_code,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport
D27,2022-07-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-08-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-09-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-10-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-11-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-12-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2023-01-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2023-02-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2023-03-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-04-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-05-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-06-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-07-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-08-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-09-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-10-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-11-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2019-12-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-01-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-02-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-03-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-04-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-05-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-06-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-07-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-08-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-09-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-10-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-11-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2020-12-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-01-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-02-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-03-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-04-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-05-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-06-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-07-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-08-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-09-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-10-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-11-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2021-12-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-01-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-02-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-03-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-04-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-05-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-06-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-07-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-08-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-09-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-10-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-11-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2022-12-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2023-01-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2023-02-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D28,2023-03-01,1378,689,137,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-04-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-05-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-06-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-07-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-08-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-09-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-10-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-11-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2019-12-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-01-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-02-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-03-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-04-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-05-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-06-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-07-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-08-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-09-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-10-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-11-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2020-12-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-01-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-02-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-03-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-04-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-05-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-06-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-07-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-08-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-09-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-10-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-11-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2021-12-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-01-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-02-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-03-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-04-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-05-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-06-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-07-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-08-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-09-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-10-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-11-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2022-12-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2023-01-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2023-02-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D29,2023-03-01,959,479,95,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-04-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-05-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-06-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-07-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-08-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-09-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-10-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-11-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2019-12-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-01-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-02-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-03-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-04-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-05-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-06-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-07-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-08-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-09-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-10-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-11-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2020-12-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-01-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-02-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-03-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-04-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-05-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-06-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-07-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-08-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-09-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-10-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-11-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2021-12-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-01-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-02-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-03-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-04-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-05-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-06-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-07-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-08-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-09-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-10-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-11-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2022-12-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2023-01-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2023-02-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D30,2023-03-01,1531,765,153,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-04-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-05-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-06-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-07-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-08-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-09-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-10-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-11-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2019-12-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-01-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-02-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-03-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-04-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-05-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-06-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-07-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-08-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-09-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-10-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-11-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2020-12-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-01-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-02-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-03-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-04-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-05-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-06-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-07-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-08-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-09-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-10-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-11-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2021-12-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-01-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-02-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-03-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-04-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-05-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-06-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-07-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-08-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-09-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-10-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-11-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2022-12-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2023-01-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2023-02-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D31,2023-03-01,1465,732,146,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-04-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-05-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-06-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-07-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-08-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-09-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-10-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-11-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2019-12-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-01-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-02-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-03-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-04-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-05-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-06-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-07-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-08-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-09-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-10-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-11-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2020-12-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-01-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-02-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-03-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-04-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-05-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-06-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-07-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-08-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-09-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-10-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-11-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2021-12-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-01-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-02-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-03-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-04-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-05-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-06-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-07-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-08-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-09-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-10-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-11-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2022-12-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2023-01-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2023-02-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D32,2023-03-01,889,444,88,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2019-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2020-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2021-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2022-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2023-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2023-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D33,2023-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
